cameraID,imageName,objectID,Class
c003,003985.jpg,91,TrafficSign
c001,003986.jpg,40,Container
c001,003987.jpg,59,TrafficSign
c002,003988.jpg,126,Crosswalk
c003,003989.jpg,247,Container
c001,003990.jpg,212,TrafficSign
c004,003991.jpg,172,Crosswalk
c003,003992.jpg,275,Crosswalk
c003,003993.jpg,325,TrafficSign
c002,003994.jpg,95,TrafficSign
c003,003995.jpg,139,TrafficSign
c002,003996.jpg,451,TrafficSign
c003,003997.jpg,443,TrafficSign
c003,003998.jpg,20,TrafficSign
c003,003999.jpg,396,RubbishBins
c004,004000.jpg,313,Crosswalk
c003,004001.jpg,356,TrafficSign
c003,004002.jpg,12,TrafficSign
c001,004003.jpg,415,TrafficSign
c003,004004.jpg,67,TrafficSign
c001,004005.jpg,19,RubbishBins
c002,004006.jpg,6,Crosswalk
c003,004007.jpg,127,TrafficSign
c002,004008.jpg,129,TrafficSign
c004,004009.jpg,27,Container
c002,004010.jpg,422,TrafficSign
c001,004011.jpg,287,Container
c003,004012.jpg,85,Container
c002,004013.jpg,190,RubbishBins
c001,004014.jpg,270,Crosswalk
c003,004015.jpg,253,Container
c004,004016.jpg,198,Container
c003,004017.jpg,340,TrafficSign
c002,004018.jpg,323,RubbishBins
c003,004019.jpg,273,TrafficSign
c003,004020.jpg,168,Container
c003,004021.jpg,353,TrafficSign
c002,004022.jpg,172,Crosswalk
c002,004023.jpg,449,TrafficSign
c001,004024.jpg,424,Crosswalk
c003,004025.jpg,457,TrafficSign
c003,004026.jpg,221,Crosswalk
c001,004027.jpg,120,Container
c004,004028.jpg,477,Container
c003,004029.jpg,253,Container
c001,004030.jpg,167,TrafficSign
c001,004031.jpg,70,Container
c002,004032.jpg,135,Container
c002,004033.jpg,215,TrafficSign
c001,004034.jpg,53,Crosswalk
c001,004035.jpg,353,TrafficSign
c003,004036.jpg,55,Container
c004,004037.jpg,203,Container
c002,004038.jpg,42,Container
c002,004039.jpg,149,Container
c002,004040.jpg,133,Container
c003,004041.jpg,199,TrafficSign
c002,004042.jpg,453,TrafficSign
c003,004043.jpg,176,TrafficSign
c004,004044.jpg,435,Container
c003,004045.jpg,312,TrafficSign
c002,004046.jpg,361,TrafficSign
c002,004047.jpg,133,Container
c001,004048.jpg,304,TrafficSign
c003,004049.jpg,163,Container
c001,004050.jpg,203,Container
c003,004051.jpg,43,Container
c001,004052.jpg,232,TrafficSign
c002,004053.jpg,447,TrafficSign
c002,004054.jpg,111,RubbishBins
c003,004055.jpg,10,TrafficSign
c003,004056.jpg,442,TrafficSign
c004,004057.jpg,19,RubbishBins
c001,004058.jpg,67,TrafficSign
c003,004059.jpg,200,Crosswalk
c002,004060.jpg,27,Container
c003,004061.jpg,276,Crosswalk
c003,004062.jpg,278,RubbishBins
c002,004063.jpg,441,TrafficSign
c003,004064.jpg,103,TrafficSign
c003,004065.jpg,112,TrafficSign
c001,004066.jpg,248,TrafficSign
c004,004067.jpg,355,Crosswalk
c003,004068.jpg,373,TrafficSign
c002,004069.jpg,419,Crosswalk
c004,004070.jpg,375,Crosswalk
c002,004071.jpg,150,TrafficSign
c001,004072.jpg,169,TrafficSign
c003,004073.jpg,58,TrafficSign
c002,004074.jpg,58,TrafficSign
c003,004075.jpg,347,RubbishBins
c002,004076.jpg,373,TrafficSign
c003,004077.jpg,36,RubbishBins
c001,004078.jpg,42,Container
c003,004079.jpg,422,TrafficSign
c004,004080.jpg,183,Crosswalk
c001,004081.jpg,170,TrafficSign
c003,004082.jpg,346,TrafficSign
c003,004083.jpg,98,TrafficSign
c002,004084.jpg,312,TrafficSign
c003,004085.jpg,205,TrafficSign
c002,004086.jpg,105,TrafficSign
c002,004087.jpg,138,Crosswalk
c004,004088.jpg,275,Crosswalk
c003,004089.jpg,224,TrafficSign
c001,004090.jpg,60,Crosswalk
c003,004091.jpg,129,TrafficSign
c001,004092.jpg,186,Crosswalk
c003,004093.jpg,441,TrafficSign
c002,004094.jpg,116,TrafficSign
c003,004095.jpg,377,TrafficSign
c001,004096.jpg,369,Crosswalk
c002,004097.jpg,340,TrafficSign
c002,004098.jpg,44,TrafficSign
c002,004099.jpg,252,TrafficSign
c001,004100.jpg,26,TrafficSign
c002,004101.jpg,386,TrafficSign
c003,004102.jpg,164,Crosswalk
c003,004103.jpg,260,TrafficSign
c003,004104.jpg,295,TrafficSign
c002,004105.jpg,168,Container
c001,004106.jpg,140,TrafficSign
c002,004107.jpg,9,Container
c003,004108.jpg,322,TrafficSign
c003,004109.jpg,7,Crosswalk
c003,004110.jpg,212,TrafficSign
c002,004111.jpg,417,TrafficSign
c004,004112.jpg,17,Container
c002,004113.jpg,404,TrafficSign
c003,004114.jpg,417,TrafficSign
c003,004115.jpg,151,TrafficSign
c004,004116.jpg,32,Container
c003,004117.jpg,9,Container
c003,004118.jpg,108,TrafficSign
c003,004119.jpg,261,Crosswalk
c003,004120.jpg,279,TrafficSign
c003,004121.jpg,113,TrafficSign
c001,004122.jpg,333,Crosswalk
c003,004123.jpg,390,TrafficSign
c001,004124.jpg,241,Container
c002,004125.jpg,241,Container
c001,004126.jpg,249,Crosswalk
c002,004127.jpg,314,Crosswalk
c003,004128.jpg,470,TrafficSign
c002,004129.jpg,221,Crosswalk
c001,004130.jpg,65,TrafficSign
c002,004131.jpg,186,Crosswalk
c001,004132.jpg,188,Container
c002,004133.jpg,2,Crosswalk
c001,004134.jpg,423,TrafficSign
c004,004135.jpg,242,Container
c001,004136.jpg,210,TrafficSign
c002,004137.jpg,6,Crosswalk
c001,004138.jpg,457,TrafficSign
c004,004139.jpg,27,Container
c001,004140.jpg,397,TrafficSign
c002,004141.jpg,217,TrafficSign
c004,004142.jpg,28,Crosswalk
c003,004143.jpg,231,TrafficSign
c003,004144.jpg,444,TrafficSign
c002,004145.jpg,457,TrafficSign
c003,004146.jpg,180,Crosswalk
c004,004147.jpg,208,Crosswalk
c004,004148.jpg,163,Container
c001,004149.jpg,109,TrafficSign
c001,004150.jpg,245,Container
c004,004151.jpg,196,Crosswalk
c004,004152.jpg,68,Container
c002,004153.jpg,434,Crosswalk
c002,004154.jpg,131,TrafficSign
c001,004155.jpg,251,TrafficSign
c003,004156.jpg,407,TrafficSign
c001,004157.jpg,263,TrafficSign
c002,004158.jpg,238,TrafficSign
c003,004159.jpg,458,TrafficSign
c003,004160.jpg,443,TrafficSign
c003,004161.jpg,219,Crosswalk
c004,004162.jpg,315,Container
c002,004163.jpg,391,RubbishBins
c003,004164.jpg,366,TrafficSign
c004,004165.jpg,164,Crosswalk
c002,004166.jpg,5,TrafficSign
c003,004167.jpg,247,Container
c002,004168.jpg,271,TrafficSign
c001,004169.jpg,81,Crosswalk
c003,004170.jpg,321,TrafficSign
c002,004171.jpg,340,TrafficSign
c003,004172.jpg,62,TrafficSign
c003,004173.jpg,32,Container
c003,004174.jpg,112,TrafficSign
c003,004175.jpg,134,Crosswalk
c004,004176.jpg,355,Crosswalk
c003,004177.jpg,187,TrafficSign
c003,004178.jpg,105,TrafficSign
c002,004179.jpg,199,TrafficSign
c002,004180.jpg,104,Crosswalk
c004,004181.jpg,350,Container
c001,004182.jpg,348,TrafficSign
c004,004183.jpg,201,Container
c003,004184.jpg,113,TrafficSign
c001,004185.jpg,429,Container
c003,004186.jpg,351,TrafficSign
c003,004187.jpg,151,TrafficSign
c002,004188.jpg,395,TrafficSign
c001,004189.jpg,27,Container
c002,004190.jpg,215,TrafficSign
c002,004191.jpg,87,Crosswalk
c003,004192.jpg,164,Crosswalk
c004,004193.jpg,261,Crosswalk
c003,004194.jpg,408,RubbishBins
c003,004195.jpg,226,TrafficSign
c003,004196.jpg,341,Crosswalk
c001,004197.jpg,403,TrafficSign
c002,004198.jpg,214,TrafficSign
c004,004199.jpg,50,Container
c004,004200.jpg,42,Container
c002,004201.jpg,50,Container
c004,004202.jpg,249,Crosswalk
c002,004203.jpg,55,Container
c002,004204.jpg,242,Container
c001,004205.jpg,56,Crosswalk
c001,004206.jpg,249,Crosswalk
c004,004207.jpg,122,Crosswalk
c003,004208.jpg,478,TrafficSign
c003,004209.jpg,311,Crosswalk
c003,004210.jpg,44,TrafficSign
c004,004211.jpg,55,Container
c001,004212.jpg,414,TrafficSign
c002,004213.jpg,263,TrafficSign
c003,004214.jpg,68,Container
c003,004215.jpg,420,TrafficSign
c001,004216.jpg,134,Crosswalk
c001,004217.jpg,164,Crosswalk
c003,004218.jpg,195,TrafficSign
c004,004219.jpg,9,Container
c001,004220.jpg,249,Crosswalk
c003,004221.jpg,257,RubbishBins
c002,004222.jpg,55,Container
c002,004223.jpg,253,Container
c002,004224.jpg,452,Crosswalk
c001,004225.jpg,84,Crosswalk
c002,004226.jpg,430,Crosswalk
c002,004227.jpg,27,Container
c002,004228.jpg,245,Container
c002,004229.jpg,209,Crosswalk
c003,004230.jpg,389,TrafficSign
c002,004231.jpg,306,Crosswalk
c004,004232.jpg,275,Crosswalk
c002,004233.jpg,322,TrafficSign
c002,004234.jpg,319,TrafficSign
c003,004235.jpg,68,Container
c002,004236.jpg,10,TrafficSign
c002,004237.jpg,189,TrafficSign
c003,004238.jpg,330,TrafficSign
c003,004239.jpg,175,TrafficSign
c002,004240.jpg,77,TrafficSign
c001,004241.jpg,184,TrafficSign
c003,004242.jpg,252,TrafficSign
c001,004243.jpg,258,TrafficSign
c004,004244.jpg,6,Crosswalk
c003,004245.jpg,330,TrafficSign
c003,004246.jpg,107,TrafficSign
c004,004247.jpg,168,Container
c001,004248.jpg,425,RubbishBins
c002,004249.jpg,75,TrafficSign
c002,004250.jpg,62,TrafficSign
c001,004251.jpg,32,Container
c003,004252.jpg,20,TrafficSign
c003,004253.jpg,224,TrafficSign
c003,004254.jpg,35,TrafficSign
c003,004255.jpg,23,Container
c003,004256.jpg,462,Container
c003,004257.jpg,102,Container
c004,004258.jpg,41,Container
c002,004259.jpg,38,RubbishBins
c002,004260.jpg,248,TrafficSign
c001,004261.jpg,252,TrafficSign
c001,004262.jpg,190,RubbishBins
c003,004263.jpg,124,RubbishBins
c003,004264.jpg,261,Crosswalk
c003,004265.jpg,142,TrafficSign
c003,004266.jpg,52,RubbishBins
c001,004267.jpg,470,TrafficSign
c003,004268.jpg,253,Container
c001,004269.jpg,228,TrafficSign
c001,004270.jpg,94,TrafficSign
c003,004271.jpg,70,Container
c001,004272.jpg,168,Container
c004,004273.jpg,313,Crosswalk
c002,004274.jpg,119,Crosswalk
c003,004275.jpg,400,TrafficSign
c003,004276.jpg,349,TrafficSign
c001,004277.jpg,314,Crosswalk
c002,004278.jpg,19,RubbishBins
c002,004279.jpg,117,Container
c001,004280.jpg,70,Container
c002,004281.jpg,173,Crosswalk
c003,004282.jpg,247,Container
c001,004283.jpg,262,TrafficSign
c003,004284.jpg,304,TrafficSign
c003,004285.jpg,252,TrafficSign
c004,004286.jpg,382,Crosswalk
c004,004287.jpg,464,Crosswalk
c003,004288.jpg,366,TrafficSign
c003,004289.jpg,17,Container
c001,004290.jpg,168,Container
c002,004291.jpg,307,TrafficSign
c001,004292.jpg,346,TrafficSign
c001,004293.jpg,16,TrafficSign
c001,004294.jpg,193,TrafficSign
c002,004295.jpg,221,Crosswalk
c004,004296.jpg,68,Container
c002,004297.jpg,2,Crosswalk
c002,004298.jpg,359,TrafficSign
c001,004299.jpg,77,TrafficSign
c003,004300.jpg,148,TrafficSign
c003,004301.jpg,63,TrafficSign
c004,004302.jpg,27,Container
c003,004303.jpg,173,Crosswalk
c003,004304.jpg,239,RubbishBins
c003,004305.jpg,144,TrafficSign
c001,004306.jpg,364,TrafficSign
c003,004307.jpg,49,TrafficSign
c003,004308.jpg,230,Container
c003,004309.jpg,209,Crosswalk
c003,004310.jpg,226,TrafficSign
c002,004311.jpg,102,Container
c003,004312.jpg,15,TrafficSign
c001,004313.jpg,50,Container
c004,004314.jpg,261,Crosswalk
c002,004315.jpg,244,TrafficSign
c004,004316.jpg,31,Crosswalk
c003,004317.jpg,243,TrafficSign
c003,004318.jpg,300,TrafficSign
c002,004319.jpg,287,Container
c001,004320.jpg,46,Container
c002,004321.jpg,60,Crosswalk
c003,004322.jpg,200,Crosswalk
c003,004323.jpg,79,Crosswalk
c001,004324.jpg,425,RubbishBins
c002,004325.jpg,70,Container
c004,004326.jpg,78,Crosswalk
c002,004327.jpg,265,Crosswalk
c003,004328.jpg,90,TrafficSign
c001,004329.jpg,300,TrafficSign
c003,004330.jpg,135,Container
c004,004331.jpg,197,Container
c003,004332.jpg,32,Container
c001,004333.jpg,126,Crosswalk
c002,004334.jpg,180,Crosswalk
c002,004335.jpg,164,Crosswalk
c003,004336.jpg,115,RubbishBins
c001,004337.jpg,85,Container
c003,004338.jpg,152,TrafficSign
c004,004339.jpg,230,Container
c003,004340.jpg,36,RubbishBins
c004,004341.jpg,102,Container
c003,004342.jpg,343,Crosswalk
c001,004343.jpg,271,TrafficSign
c001,004344.jpg,45,TrafficSign
c001,004345.jpg,323,RubbishBins
c002,004346.jpg,191,Crosswalk
c003,004347.jpg,295,TrafficSign
c003,004348.jpg,122,Crosswalk
c001,004349.jpg,229,TrafficSign
c002,004350.jpg,476,TrafficSign
c003,004351.jpg,364,TrafficSign
c003,004352.jpg,400,TrafficSign
c001,004353.jpg,333,Crosswalk
c002,004354.jpg,333,Crosswalk
c001,004355.jpg,50,Container
c003,004356.jpg,197,Container
c004,004357.jpg,9,Container
c002,004358.jpg,197,Container
c001,004359.jpg,229,TrafficSign
c002,004360.jpg,277,TrafficSign
c001,004361.jpg,258,TrafficSign
c004,004362.jpg,247,Container
c003,004363.jpg,171,TrafficSign
c002,004364.jpg,337,TrafficSign
c004,004365.jpg,408,RubbishBins
c001,004366.jpg,87,Crosswalk
c002,004367.jpg,412,TrafficSign
c003,004368.jpg,271,TrafficSign
c003,004369.jpg,105,TrafficSign
c003,004370.jpg,79,Crosswalk
c001,004371.jpg,166,TrafficSign
c001,004372.jpg,278,RubbishBins
c002,004373.jpg,258,TrafficSign
c004,004374.jpg,41,Container
c002,004375.jpg,82,Container
c003,004376.jpg,216,TrafficSign
c001,004377.jpg,16,TrafficSign
c002,004378.jpg,197,Container
c002,004379.jpg,377,TrafficSign
c003,004380.jpg,51,TrafficSign
c003,004381.jpg,245,Container
c003,004382.jpg,335,TrafficSign
c002,004383.jpg,223,Crosswalk
c002,004384.jpg,70,Container
c003,004385.jpg,199,TrafficSign
c002,004386.jpg,78,Crosswalk
c003,004387.jpg,222,TrafficSign
c001,004388.jpg,420,TrafficSign
c003,004389.jpg,198,Container
c001,004390.jpg,17,Container
c001,004391.jpg,44,TrafficSign
c001,004392.jpg,117,Container
c003,004393.jpg,335,TrafficSign
c003,004394.jpg,206,TrafficSign
c003,004395.jpg,264,TrafficSign
c003,004396.jpg,470,TrafficSign
c002,004397.jpg,110,Container
c002,004398.jpg,23,Container
c002,004399.jpg,172,Crosswalk
c002,004400.jpg,315,Container
c001,004401.jpg,204,TrafficSign
c002,004402.jpg,344,Crosswalk
c001,004403.jpg,328,Crosswalk
c002,004404.jpg,319,TrafficSign
c003,004405.jpg,229,TrafficSign
c002,004406.jpg,401,TrafficSign
c003,004407.jpg,469,RubbishBins
c001,004408.jpg,207,Container
c003,004409.jpg,271,TrafficSign
c003,004410.jpg,312,TrafficSign
c002,004411.jpg,353,TrafficSign
c001,004412.jpg,179,RubbishBins
c004,004413.jpg,32,Container
c004,004414.jpg,32,Container
c002,004415.jpg,65,TrafficSign
c001,004416.jpg,322,TrafficSign
c001,004417.jpg,201,Container
c003,004418.jpg,253,Container
c003,004419.jpg,388,TrafficSign
c003,004420.jpg,340,TrafficSign
c003,004421.jpg,49,TrafficSign
c001,004422.jpg,150,TrafficSign
c002,004423.jpg,62,TrafficSign
c001,004424.jpg,300,TrafficSign
c002,004425.jpg,18,RubbishBins
c001,004426.jpg,254,Crosswalk
c003,004427.jpg,404,TrafficSign
c002,004428.jpg,150,TrafficSign
c004,004429.jpg,9,Container
c003,004430.jpg,36,RubbishBins
c003,004431.jpg,125,TrafficSign
c001,004432.jpg,263,TrafficSign
c002,004433.jpg,159,TrafficSign
c003,004434.jpg,36,RubbishBins
c002,004435.jpg,444,TrafficSign
c004,004436.jpg,197,Container
c001,004437.jpg,68,Container
c002,004438.jpg,89,TrafficSign
c002,004439.jpg,320,Crosswalk
c002,004440.jpg,345,Crosswalk
c004,004441.jpg,53,Crosswalk
c001,004442.jpg,150,TrafficSign
c004,004443.jpg,249,Crosswalk
c001,004444.jpg,345,Crosswalk
c004,004445.jpg,72,Container
c003,004446.jpg,320,Crosswalk
c001,004447.jpg,51,TrafficSign
c003,004448.jpg,113,TrafficSign
c001,004449.jpg,186,Crosswalk
c004,004450.jpg,261,Crosswalk
c001,004451.jpg,164,Crosswalk
c002,004452.jpg,205,TrafficSign
c003,004453.jpg,157,Crosswalk
c001,004454.jpg,155,TrafficSign
c004,004455.jpg,71,Crosswalk
c004,004456.jpg,358,Crosswalk
c002,004457.jpg,247,Container
c001,004458.jpg,18,RubbishBins
c001,004459.jpg,66,TrafficSign
c003,004460.jpg,101,TrafficSign
c002,004461.jpg,114,TrafficSign
c004,004462.jpg,382,Crosswalk
c002,004463.jpg,212,TrafficSign
c003,004464.jpg,442,TrafficSign
c001,004465.jpg,456,RubbishBins
c002,004466.jpg,279,TrafficSign
c001,004467.jpg,225,TrafficSign
c001,004468.jpg,126,Crosswalk
c001,004469.jpg,314,Crosswalk
c003,004470.jpg,3,Container
c003,004471.jpg,255,TrafficSign
c001,004472.jpg,21,TrafficSign
c004,004473.jpg,435,Container
c004,004474.jpg,173,Crosswalk
c002,004475.jpg,70,Container
c001,004476.jpg,197,Container
c004,004477.jpg,122,Crosswalk
c003,004478.jpg,16,TrafficSign
c001,004479.jpg,69,TrafficSign
c004,004480.jpg,102,Container
c003,004481.jpg,139,TrafficSign
c002,004482.jpg,100,TrafficSign
c003,004483.jpg,347,RubbishBins
c002,004484.jpg,164,Crosswalk
c002,004485.jpg,84,Crosswalk
c003,004486.jpg,442,TrafficSign
c002,004487.jpg,196,Crosswalk
c004,004488.jpg,378,Container
c002,004489.jpg,154,TrafficSign
c001,004490.jpg,224,TrafficSign
c001,004491.jpg,370,TrafficSign
c003,004492.jpg,54,TrafficSign
c001,004493.jpg,277,TrafficSign
c003,004494.jpg,64,TrafficSign
c002,004495.jpg,247,Container
c003,004496.jpg,183,Crosswalk
c003,004497.jpg,178,TrafficSign
c003,004498.jpg,167,TrafficSign
c004,004499.jpg,78,Crosswalk
c001,004500.jpg,298,TrafficSign
c003,004501.jpg,328,Crosswalk
c002,004502.jpg,55,Container
c001,004503.jpg,62,TrafficSign
c001,004504.jpg,235,TrafficSign
c001,004505.jpg,401,TrafficSign
c001,004506.jpg,469,RubbishBins
c004,004507.jpg,253,Container
c002,004508.jpg,168,Container
c003,004509.jpg,98,TrafficSign
c001,004510.jpg,85,Container
c004,004511.jpg,197,Container
c004,004512.jpg,17,Container
c002,004513.jpg,378,Container
c003,004514.jpg,70,Container
c004,004515.jpg,378,Container
c002,004516.jpg,183,Crosswalk
c001,004517.jpg,157,Crosswalk
c001,004518.jpg,119,Crosswalk
c002,004519.jpg,82,Container
c001,004520.jpg,222,TrafficSign
c003,004521.jpg,204,TrafficSign
c003,004522.jpg,160,TrafficSign
c004,004523.jpg,288,Container
c003,004524.jpg,38,RubbishBins
c002,004525.jpg,145,TrafficSign
c003,004526.jpg,233,TrafficSign
c003,004527.jpg,402,TrafficSign
c002,004528.jpg,166,TrafficSign
c002,004529.jpg,203,Container
c001,004530.jpg,277,TrafficSign
c003,004531.jpg,244,TrafficSign
c001,004532.jpg,172,Crosswalk
c001,004533.jpg,68,Container
c001,004534.jpg,392,RubbishBins
c002,004535.jpg,286,Crosswalk
c003,004536.jpg,81,Crosswalk
c001,004537.jpg,177,TrafficSign
c001,004538.jpg,103,TrafficSign
c003,004539.jpg,118,TrafficSign
c001,004540.jpg,389,TrafficSign
c001,004541.jpg,17,Container
c003,004542.jpg,290,Container
c003,004543.jpg,103,TrafficSign
c001,004544.jpg,197,Container
c001,004545.jpg,126,Crosswalk
c001,004546.jpg,447,TrafficSign
c001,004547.jpg,192,Container
c003,004548.jpg,96,TrafficSign
c001,004549.jpg,4,Container
c001,004550.jpg,233,TrafficSign
c001,004551.jpg,119,Crosswalk
c003,004552.jpg,408,RubbishBins
c003,004553.jpg,409,TrafficSign
c002,004554.jpg,19,RubbishBins
c001,004555.jpg,81,Crosswalk
c003,004556.jpg,273,TrafficSign
c002,004557.jpg,351,TrafficSign
c001,004558.jpg,328,Crosswalk
c002,004559.jpg,173,Crosswalk
c001,004560.jpg,39,TrafficSign
c002,004561.jpg,212,TrafficSign
c003,004562.jpg,27,Container
c001,004563.jpg,125,TrafficSign
c003,004564.jpg,411,Crosswalk
c004,004565.jpg,191,Crosswalk
c001,004566.jpg,389,TrafficSign
c003,004567.jpg,79,Crosswalk
c004,004568.jpg,207,Container
c001,004569.jpg,148,TrafficSign
c003,004570.jpg,315,Container
c001,004571.jpg,460,RubbishBins
c003,004572.jpg,351,TrafficSign
c002,004573.jpg,159,TrafficSign
c003,004574.jpg,389,TrafficSign
c001,004575.jpg,360,TrafficSign
c003,004576.jpg,128,TrafficSign
c001,004577.jpg,334,TrafficSign
c002,004578.jpg,288,Container
c004,004579.jpg,211,Crosswalk
c002,004580.jpg,389,TrafficSign
c003,004581.jpg,106,Crosswalk
c003,004582.jpg,136,TrafficSign
c003,004583.jpg,125,TrafficSign
c002,004584.jpg,274,TrafficSign
c004,004585.jpg,168,Container
c003,004586.jpg,456,RubbishBins
c003,004587.jpg,278,RubbishBins
c001,004588.jpg,473,TrafficSign
c002,004589.jpg,370,TrafficSign
c003,004590.jpg,434,Crosswalk
c004,004591.jpg,9,Container
c004,004592.jpg,311,Crosswalk
c004,004593.jpg,394,Crosswalk
c003,004594.jpg,164,Crosswalk
c002,004595.jpg,85,Container
c001,004596.jpg,119,Crosswalk
c002,004597.jpg,373,TrafficSign
c002,004598.jpg,168,Container
c003,004599.jpg,148,TrafficSign
c001,004600.jpg,114,TrafficSign
c001,004601.jpg,81,Crosswalk
c004,004602.jpg,341,Crosswalk
c002,004603.jpg,153,TrafficSign
c001,004604.jpg,105,TrafficSign
c003,004605.jpg,439,Crosswalk
c002,004606.jpg,297,Crosswalk
c002,004607.jpg,149,Container
c002,004608.jpg,184,TrafficSign
c003,004609.jpg,86,TrafficSign
c003,004610.jpg,314,Crosswalk
c001,004611.jpg,40,Container
c003,004612.jpg,197,Container
c004,004613.jpg,18,RubbishBins
c002,004614.jpg,86,TrafficSign
c002,004615.jpg,419,Crosswalk
c001,004616.jpg,3,Container
c004,004617.jpg,202,Crosswalk
c002,004618.jpg,351,TrafficSign
c001,004619.jpg,328,Crosswalk
c002,004620.jpg,276,Crosswalk
c002,004621.jpg,469,RubbishBins
c004,004622.jpg,188,Container
c003,004623.jpg,82,Container
c003,004624.jpg,3,Container
c002,004625.jpg,153,TrafficSign
c004,004626.jpg,192,Container
c002,004627.jpg,458,TrafficSign
c002,004628.jpg,149,Container
c003,004629.jpg,414,TrafficSign
c002,004630.jpg,66,TrafficSign
c002,004631.jpg,382,Crosswalk
c001,004632.jpg,263,TrafficSign
c002,004633.jpg,145,TrafficSign
c003,004634.jpg,336,Crosswalk
c002,004635.jpg,80,TrafficSign
c003,004636.jpg,395,TrafficSign
c002,004637.jpg,190,RubbishBins
c004,004638.jpg,196,Crosswalk
c004,004639.jpg,168,Container
c003,004640.jpg,153,TrafficSign
c002,004641.jpg,403,TrafficSign
c002,004642.jpg,46,Container
c001,004643.jpg,110,Container
c002,004644.jpg,35,TrafficSign
c002,004645.jpg,450,TrafficSign
c001,004646.jpg,199,TrafficSign
c001,004647.jpg,32,Container
c001,004648.jpg,28,Crosswalk
c001,004649.jpg,388,TrafficSign
c004,004650.jpg,275,Crosswalk
c003,004651.jpg,282,TrafficSign
c004,004652.jpg,76,Container
c004,004653.jpg,9,Container
c001,004654.jpg,354,RubbishBins
c003,004655.jpg,177,TrafficSign
c004,004656.jpg,157,Crosswalk
c003,004657.jpg,192,Container
c001,004658.jpg,271,TrafficSign
c001,004659.jpg,341,Crosswalk
c004,004660.jpg,87,Crosswalk
c001,004661.jpg,456,RubbishBins
c004,004662.jpg,391,RubbishBins
c002,004663.jpg,237,TrafficSign
c002,004664.jpg,102,Container
c003,004665.jpg,438,TrafficSign
c003,004666.jpg,295,TrafficSign
c002,004667.jpg,17,Container
c002,004668.jpg,429,Container
c001,004669.jpg,228,TrafficSign
c001,004670.jpg,78,Crosswalk
c003,004671.jpg,114,TrafficSign
c003,004672.jpg,242,Container
c001,004673.jpg,26,TrafficSign
c003,004674.jpg,198,Container
